TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Other Crimes,2018,6,17,0,30,5X KAMLOOPS ST,Hastings-Sunrise,496025.8069,5459066.501
Other Crimes,2018,8,10,21,0,5XX KOOTENAY ST,Hastings-Sunrise,498133.3447,5458539.132
Other Crimes,2018,10,4,20,15,BOUNDARY RD / E 1ST AVE,Hastings-Sunrise,498277.8105,5457403.627
Other Crimes,2018,10,11,20,0,CAMBRIDGE ST / N KASLO ST,Hastings-Sunrise,496604.1481,5459331.072
Other Crimes,2018,5,28,7,0,CASSIAR ST / E PENDER ST,Hastings-Sunrise,497757.0604,5458607.193
Other Crimes,2018,10,26,0,0,CHARLES ST / RENFREW ST,Hastings-Sunrise,496787.6602,5457834.404
Other Crimes,2018,7,14,23,0,E 1ST AVE / KASLO ST,Hastings-Sunrise,496584.8517,5457404.385
Other Crimes,2018,1,17,18,40,E 1ST AVE / RENFREW ST,Hastings-Sunrise,496782.9851,5457402.487
Other Crimes,2018,3,12,19,0,E 1ST AVE / RENFREW ST,Hastings-Sunrise,496782.9851,5457402.487
Other Crimes,2018,5,13,16,10,E 1ST AVE / RENFREW ST,Hastings-Sunrise,496782.9851,5457402.487
Other Crimes,2018,11,18,14,0,E 1ST AVE / RENFREW ST,Hastings-Sunrise,496782.9851,5457402.487
Other Crimes,2018,3,29,22,9,E 2ND AVE / NOOTKA ST,Hastings-Sunrise,496981.6609,5457302.221
Other Crimes,2018,3,30,0,0,E 8TH AVE / RENFREW ST,Hastings-Sunrise,496774.7011,5456686.521
Other Crimes,2018,4,10,7,30,E 8TH AVE / RENFREW ST,Hastings-Sunrise,496774.7011,5456686.521
Other Crimes,2018,7,26,7,45,E BROADWAY AVE / PENTICTON ST,Hastings-Sunrise,496143.3332,5456583.839
Other Crimes,2018,7,15,15,36,E BROADWAY AVE / RUPERT ST,Hastings-Sunrise,497539.1887,5456571.057
Other Crimes,2018,12,29,9,0,E BROADWAY AVE / RUPERT ST,Hastings-Sunrise,497539.1887,5456571.057
Other Crimes,2018,6,19,17,0,FRANKLIN ST / RENFREW ST,Hastings-Sunrise,496801.1336,5458812.498
Other Crimes,2018,7,17,18,25,MCGILL ST / TRANS CANADA HWY,Hastings-Sunrise,497743.9914,5459371.208
Other Crimes,2018,6,10,15,0,PENTICTON ST / TURNER ST,Hastings-Sunrise,496218.4819,5458484.225
Other Crimes,2018,5,15,23,30,RENFREW ST / TRIUMPH ST,Hastings-Sunrise,496800.3634,5459014.217
Other Crimes,2018,11,25,22,0,X N KASLO ST,Hastings-Sunrise,496608.2676,5459122.102
Other Crimes,2018,8,29,15,18,X RUPERT ST,Hastings-Sunrise,497837.6756,5457451.712
Offence Against a Person,2018,12,8,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,9,24,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,8,11,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,7,1,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,2,8,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,1,1,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,5,6,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,11,26,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,11,27,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,3,5,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,4,25,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,10,12,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,5,26,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,6,18,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,6,10,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,10,5,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,3,31,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,7,15,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,11,17,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,2,3,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,3,22,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,9,5,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,3,22,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,5,6,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,6,22,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,1,31,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,11,19,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,3,13,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,1,27,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,3,16,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,5,13,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,5,4,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,7,15,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,2,9,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,11,17,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,5,16,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,8,3,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,7,12,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,11,30,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,5,6,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,6,13,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,3,17,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,10,7,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,5,26,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,6,2,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,7,6,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,6,3,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,7,21,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,6,15,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,8,4,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,6,6,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,8,22,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,7,28,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,5,20,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,7,26,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,6,27,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,9,10,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,1,27,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,12,10,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,1,30,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,2,5,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,6,22,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,7,14,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,9,12,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,5,15,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,5,15,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,7,9,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,4,11,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,7,28,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,6,6,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,12,4,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,5,6,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,12,9,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,5,20,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,12,1,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,1,26,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,6,21,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,1,30,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,2,5,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,7,14,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,12,29,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,9,10,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,7,9,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,2,2,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,7,28,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,4,29,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,1,27,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,3,10,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,4,22,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2018,6,11,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Other Crimes,2018,6,30,21,0,10XX SLOCAN ST,Hastings-Sunrise,496404.3162,5458094.615
Other Crimes,2018,8,10,14,30,11XX WINDERMERE ST,Hastings-Sunrise,497359.9345,5457966.754
Other Crimes,2018,9,11,5,0,15XX KOOTENAY ST,Hastings-Sunrise,498033.5064,5457538.999
Other Crimes,2018,9,11,6,0,15XX KOOTENAY ST,Hastings-Sunrise,498033.5064,5457538.999
Other Crimes,2018,10,10,13,55,17XX RENFREW ST,Hastings-Sunrise,496786.9575,5457342.437
Other Crimes,2018,8,12,10,34,17XX RUPERT ST,Hastings-Sunrise,497561.1648,5457379.753
Other Crimes,2018,5,30,17,7,18XX RENFREW ST,Hastings-Sunrise,496777.1506,5457291.068
Other Crimes,2018,2,28,13,0,18XX RENFREW ST,Hastings-Sunrise,496785.7084,5457264.372
Other Crimes,2018,3,3,0,0,18XX RENFREW ST,Hastings-Sunrise,496785.7084,5457264.372
Other Crimes,2018,7,22,1,50,1XX N RENFREW ST,Hastings-Sunrise,496800.3896,5459315.736
Other Crimes,2018,10,15,12,23,1XX N RENFREW ST,Hastings-Sunrise,496800.3896,5459315.736
Other Crimes,2018,1,24,23,58,1XX N RENFREW ST,Hastings-Sunrise,496800.8536,5459216.991
Other Crimes,2018,1,27,18,31,1XX N RENFREW ST,Hastings-Sunrise,496800.8536,5459216.991
Other Crimes,2018,1,31,16,15,1XX N RENFREW ST,Hastings-Sunrise,496800.8536,5459216.991
Other Crimes,2018,2,17,16,30,1XX N RENFREW ST,Hastings-Sunrise,496800.8536,5459216.991
Other Crimes,2018,3,2,22,0,1XX N RENFREW ST,Hastings-Sunrise,496800.8536,5459216.991
Other Crimes,2018,6,1,0,0,1XX N RENFREW ST,Hastings-Sunrise,496800.8536,5459216.991
Other Crimes,2018,12,14,23,30,1XX N RENFREW ST,Hastings-Sunrise,496800.8536,5459216.991
Other Crimes,2018,10,29,12,30,22XX CASSIAR ST,Hastings-Sunrise,497748.1637,5456793.736
Other Crimes,2018,10,24,20,21,22XX RUPERT ST,Hastings-Sunrise,497534.1131,5456838.76
Other Crimes,2018,5,15,11,30,24XX CAMBRIDGE ST,Hastings-Sunrise,495961.5492,5459328.041
Other Crimes,2018,1,22,23,48,24XX E 1ST AVE,Hastings-Sunrise,495905.146,5457428.579
Other Crimes,2018,2,13,23,55,24XX E 1ST AVE,Hastings-Sunrise,495905.146,5457428.579
Other Crimes,2018,12,27,20,42,24XX E 1ST AVE,Hastings-Sunrise,495905.146,5457428.579
Other Crimes,2018,1,8,16,52,24XX E 1ST AVE,Hastings-Sunrise,495913.2437,5457428.939
Other Crimes,2018,9,29,10,11,24XX E 4TH AVE,Hastings-Sunrise,495939.29,5457108.582
Other Crimes,2018,4,4,7,20,24XX E GEORGIA ST,Hastings-Sunrise,495890.5698,5458389.799
Other Crimes,2018,11,11,15,30,24XX E HASTINGS ST,Hastings-Sunrise,495905.5052,5458709.658
Other Crimes,2018,5,9,14,0,24XX E HASTINGS ST,Hastings-Sunrise,495949.3356,5458718.695
Other Crimes,2018,5,15,0,40,24XX E HASTINGS ST,Hastings-Sunrise,495987.6676,5458718.601
Other Crimes,2018,7,11,14,0,24XX E HASTINGS ST,Hastings-Sunrise,495987.6676,5458718.601
Other Crimes,2018,5,15,1,0,24XX E HASTINGS ST,Hastings-Sunrise,496001.3575,5458718.568
Other Crimes,2018,5,13,18,42,24XX GRAVELEY ST,Hastings-Sunrise,495937.5406,5457514.005
Other Crimes,2018,3,31,22,39,24XX NANAIMO ST,Hastings-Sunrise,495888.3502,5456678.833
Other Crimes,2018,7,23,15,26,24XX NANAIMO ST,Hastings-Sunrise,495888.3502,5456678.833
Other Crimes,2018,3,18,18,0,24XX NAPIER ST,Hastings-Sunrise,496016.9974,5458021.566
Other Crimes,2018,6,25,17,0,24XX NAPIER ST,Hastings-Sunrise,496016.9974,5458021.566
Other Crimes,2018,8,30,12,0,24XX OXFORD ST,Hastings-Sunrise,496028.2501,5459212.234
Other Crimes,2018,4,24,16,0,25XX ADANAC ST,Hastings-Sunrise,496131.3716,5458298.479
Other Crimes,2018,9,11,12,14,25XX E HASTINGS ST,Hastings-Sunrise,496068.6816,5458709.245
Other Crimes,2018,1,27,19,30,25XX E HASTINGS ST,Hastings-Sunrise,496090.5314,5458718.327
Other Crimes,2018,4,27,14,0,25XX E HASTINGS ST,Hastings-Sunrise,496090.5314,5458718.327
Other Crimes,2018,10,18,8,45,25XX E HASTINGS ST,Hastings-Sunrise,496090.5314,5458718.327
Other Crimes,2018,11,12,6,1,25XX E HASTINGS ST,Hastings-Sunrise,496090.5314,5458718.327
Other Crimes,2018,9,11,15,58,25XX E HASTINGS ST,Hastings-Sunrise,496097.7804,5458709.163
Other Crimes,2018,12,12,10,30,25XX E HASTINGS ST,Hastings-Sunrise,496185.0768,5458708.917
Other Crimes,2018,11,2,14,53,25XX E HASTINGS ST,Hastings-Sunrise,496186.0308,5458718.058
Other Crimes,2018,12,4,14,28,25XX E HASTINGS ST,Hastings-Sunrise,496186.0308,5458718.058
Other Crimes,2018,12,13,19,30,25XX E HASTINGS ST,Hastings-Sunrise,496186.0308,5458718.058
Other Crimes,2018,1,1,14,0,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,1,2,15,12,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,1,7,14,52,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,1,21,14,11,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,1,29,20,28,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,2,2,13,0,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,2,6,19,53,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,2,9,15,20,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,2,10,14,16,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,2,17,19,26,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,3,1,12,57,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,3,10,11,58,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,3,28,17,11,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,3,28,20,18,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,4,2,16,12,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,4,4,13,8,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,4,6,10,4,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,4,6,15,52,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,4,10,14,17,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,4,16,17,39,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,4,21,16,6,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,5,10,12,2,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,5,10,12,6,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,7,3,21,30,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,7,16,10,21,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,7,16,12,41,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,7,17,20,15,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,8,3,9,41,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,8,21,20,3,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,9,19,12,0,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,9,25,15,34,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,10,2,18,6,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,10,16,17,45,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,11,19,17,45,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,11,27,15,15,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,12,18,11,46,25XX E HASTINGS ST,Hastings-Sunrise,496188.7399,5458718.051
Other Crimes,2018,8,24,21,0,25XX GRAVELEY ST,Hastings-Sunrise,496081.109,5457524.497
Other Crimes,2018,5,31,19,22,25XX OXFORD ST,Hastings-Sunrise,496178.8,5459212.11
Other Crimes,2018,12,9,2,30,26XX ADANAC ST,Hastings-Sunrise,496310.9437,5458298.687
Other Crimes,2018,10,18,15,0,26XX CAMBRIDGE ST,Hastings-Sunrise,496326.9569,5459327.665
Other Crimes,2018,2,7,16,0,26XX E 7TH AVE,Hastings-Sunrise,496238.657,5456795.212
Other Crimes,2018,3,9,17,0,26XX E HASTINGS ST,Hastings-Sunrise,496255.0713,5458708.722
Other Crimes,2018,3,15,17,45,26XX E HASTINGS ST,Hastings-Sunrise,496269.8217,5458717.825
Other Crimes,2018,3,21,16,30,26XX E HASTINGS ST,Hastings-Sunrise,496398.6668,5458717.47
Other Crimes,2018,3,27,12,0,26XX MCGILL ST,Hastings-Sunrise,496312.8417,5459548.276
Other Crimes,2018,2,2,16,40,27XX E HASTINGS ST,Hastings-Sunrise,496492.2965,5458708.018
Other Crimes,2018,2,24,9,0,27XX E HASTINGS ST,Hastings-Sunrise,496492.2965,5458708.018
Other Crimes,2018,1,2,19,15,27XX E HASTINGS ST,Hastings-Sunrise,496507.236,5458707.968
Other Crimes,2018,1,29,19,52,27XX E HASTINGS ST,Hastings-Sunrise,496507.236,5458707.968
Other Crimes,2018,2,7,23,23,27XX E HASTINGS ST,Hastings-Sunrise,496507.236,5458707.968
Other Crimes,2018,4,18,23,9,27XX E HASTINGS ST,Hastings-Sunrise,496507.236,5458707.968
Other Crimes,2018,5,26,21,9,27XX E HASTINGS ST,Hastings-Sunrise,496507.236,5458707.968
Other Crimes,2018,6,13,16,52,27XX E HASTINGS ST,Hastings-Sunrise,496507.236,5458707.968
Other Crimes,2018,7,13,18,30,27XX E HASTINGS ST,Hastings-Sunrise,496507.236,5458707.968
Other Crimes,2018,8,21,21,47,27XX E HASTINGS ST,Hastings-Sunrise,496507.236,5458707.968
Other Crimes,2018,10,31,12,16,27XX E HASTINGS ST,Hastings-Sunrise,496507.236,5458707.968
Other Crimes,2018,11,4,21,31,27XX E HASTINGS ST,Hastings-Sunrise,496507.236,5458707.968
Other Crimes,2018,11,12,8,6,27XX E HASTINGS ST,Hastings-Sunrise,496507.236,5458707.968
Other Crimes,2018,11,25,20,49,27XX E HASTINGS ST,Hastings-Sunrise,496507.236,5458707.968
Other Crimes,2018,12,29,20,47,27XX E HASTINGS ST,Hastings-Sunrise,496507.236,5458707.968
Other Crimes,2018,8,28,11,30,27XX E HASTINGS ST,Hastings-Sunrise,496510.9709,5458707.955
Other Crimes,2018,4,14,18,0,27XX E HASTINGS ST,Hastings-Sunrise,496543.1061,5458716.991
Other Crimes,2018,3,27,6,47,27XX E HASTINGS ST,Hastings-Sunrise,496593.169,5458716.822
Other Crimes,2018,4,6,6,43,27XX E HASTINGS ST,Hastings-Sunrise,496593.169,5458716.822
Other Crimes,2018,8,1,14,0,27XX E HASTINGS ST,Hastings-Sunrise,496593.169,5458716.822
Other Crimes,2018,10,16,10,30,27XX E HASTINGS ST,Hastings-Sunrise,496593.169,5458716.822
Other Crimes,2018,7,18,11,0,27XX TRINITY ST,Hastings-Sunrise,496420.6561,5459658.172
Other Crimes,2018,11,12,14,51,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,2,4,21,46,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,2,4,22,30,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,2,15,21,15,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,2,19,21,27,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,3,3,13,7,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,3,11,22,17,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,3,27,19,52,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,4,1,10,25,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,4,10,23,34,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,4,13,19,30,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,4,14,18,50,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,5,6,19,35,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,5,13,13,24,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,5,30,14,23,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,5,30,16,37,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,7,6,14,3,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,7,15,9,30,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,8,3,22,40,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,8,13,20,38,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,9,16,20,11,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,10,31,13,31,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,11,5,8,14,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,11,11,17,5,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,11,19,16,35,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
